Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1160984,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1161395,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
1161620,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1161860,0000019E,false,Rx,0,8,00,E8,9F,FC,FE,00,00,24,
1162085,000001A0,false,Rx,0,8,00,80,00,40,01,14,60,D7,
1162310,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1164991,000001D0,false,Rx,0,8,3C,76,60,C3,9C,9E,CD,82,
1170171,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1170585,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1170827,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
1171052,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
1171277,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
1180155,000000B6,false,Rx,0,5,07,07,80,00,C8,00,00,00,
1180194,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1180604,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1180839,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1181063,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1181288,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1181513,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1181745,0000019E,false,Rx,0,8,00,E8,9F,FC,FE,00,00,24,
1181978,000001A0,false,Rx,0,8,00,80,00,40,01,14,70,E7,
1182203,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1182428,000001A6,false,Rx,0,8,00,00,00,00,00,00,E0,F3,
1182655,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
1190095,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
