Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14221714,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
14221939,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
14223110,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14231249,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
14231486,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
14231713,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
14233441,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
14233447,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
14233452,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14233457,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14233690,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
14233917,000001A0,false,Rx,0,8,00,80,00,10,00,17,C0,0A,
14234343,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14241265,000000AA,false,Rx,0,8,5B,51,07,00,B8,0B,94,00,
14241498,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
14241725,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
14241951,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
14243127,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14251324,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
14251550,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
14251776,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
14253524,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
14253531,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
14253536,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14253541,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14253774,0000019E,false,Rx,0,8,00,E0,7F,FC,FE,00,00,FB,
