Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
386677,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
389923,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
390148,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
390373,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
390598,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
390838,000001A0,false,Rx,0,8,00,80,00,40,01,14,80,F7,
391063,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
393359,000001B4,false,Rx,0,8,00,D0,E2,F1,44,32,FE,D0,
397141,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
397149,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
397154,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
397159,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
400048,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
405960,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
406199,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
406424,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
406650,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
409893,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
410118,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
410343,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
410568,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
410809,000001A0,false,Rx,0,8,00,80,00,60,01,14,90,28,
411034,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
417312,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
417319,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
417324,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
417330,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
420122,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
420128,00000194,false,Rx,0,4,E2,F1,00,F0,00,00,00,00,
420352,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
426045,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
426270,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
426495,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
426756,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
426762,00000130,false,Rx,0,5,45,43,21,8F,A9,00,00,00,
430000,000000B6,false,Rx,0,5,0A,0A,80,00,C8,00,00,00,
430225,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
430450,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
430683,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
430916,000001A0,false,Rx,0,8,00,80,00,60,01,14,A0,38,
431360,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
431365,000000C8,false,Rx,0,6,3B,08,0C,00,00,9C,00,00,
437447,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
437454,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
437460,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
437465,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
440031,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
445904,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
446129,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
446353,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
446577,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
450006,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
450242,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
450500,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
450972,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
450977,000001A0,false,Rx,0,8,00,80,00,60,01,14,B0,48,
451204,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
457721,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
457728,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
457733,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
457738,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
459919,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
465989,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
466214,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
466439,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
466668,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
469909,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
470134,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
470359,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
470584,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
470821,000001A0,false,Rx,0,8,00,80,00,40,01,14,C0,38,
471046,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
471270,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
471688,000001A6,false,Rx,0,8,00,00,00,00,00,00,A0,FB,
471920,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
475923,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
477641,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
477648,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
477653,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
479973,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
485988,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
486213,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
486439,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
486668,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
489909,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
490134,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
490359,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
490584,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
490822,000001A0,false,Rx,0,8,00,80,00,40,01,14,D0,48,
491047,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
493159,000001B4,false,Rx,0,8,00,D0,E2,F2,44,32,FE,D1,
496032,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
497770,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
497777,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
497789,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
500004,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
505879,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
506290,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
506515,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
506748,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
510027,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
510033,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
510443,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
510677,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
510909,000001A0,false,Rx,0,8,00,80,00,60,01,14,E0,78,
511134,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
515879,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
517832,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
517838,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
517844,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
520082,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
520089,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
522946,000001FB,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
525994,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
526219,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
526444,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
526676,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
526941,00000130,false,Rx,0,5,45,43,21,8F,BA,00,00,00,
526946,000001D2,false,Rx,0,5,E1,0C,8F,60,F0,00,00,00,
529993,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
530218,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
530443,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
530864,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
531089,000001A0,false,Rx,0,8,00,80,00,60,01,14,00,97,
531314,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
536059,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
536284,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
538006,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
538012,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
540045,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
546061,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
546287,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
546512,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
546745,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
549991,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
550216,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
550441,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
550672,0000019E,false,Rx,0,8,00,E8,1F,FC,FE,00,00,A3,
550904,000001A0,false,Rx,0,8,00,80,00,40,01,14,10,87,
551128,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
555679,00000242,false,Rx,0,5,10,F1,FF,FF,FF,00,00,00,
555912,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
556136,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
556361,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
