Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1717058,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1719085,000001B4,false,Rx,0,8,00,D0,E2,FD,04,32,FE,9C,
1720305,00000481,false,Rx,0,8,40,42,FF,01,FF,FF,FF,FF,
1720973,00000202,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
1721891,0000035C,false,Rx,0,4,FF,F0,FF,4F,00,00,00,00,
1723229,0000035E,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
1724473,00000360,false,Rx,0,7,FF,FF,FF,FF,FF,FF,FF,00,
1725712,00000362,false,Rx,0,7,10,71,3E,FF,FF,FF,EA,00,
1726957,00000364,false,Rx,0,7,FF,FF,FF,FF,FF,FF,FF,00,
1727897,00000366,false,Rx,0,4,93,60,1F,FC,00,00,00,00,
1745977,000001D2,false,Rx,0,5,D2,0C,8F,B0,F0,00,00,00,
1747974,000001A6,false,Rx,0,8,00,00,00,00,00,00,98,F6,
1753236,000003B5,false,Rx,0,2,A0,FF,00,00,00,00,00,00,
1764766,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1765958,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1769846,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1771081,000001A0,false,Rx,0,8,00,80,00,C0,00,14,A0,97,
1780109,000001FB,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
1789907,000001D0,false,Rx,0,8,3C,76,6D,C3,9C,9E,CD,82,
1792930,00000130,false,Rx,0,5,45,43,21,8F,76,00,00,00,
1796409,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1804019,000001EE,false,Rx,0,2,00,FF,00,00,00,00,00,00,
1804696,000003B0,false,Rx,0,2,FE,FF,00,00,00,00,00,00,
1813801,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1818014,000004C0,false,Rx,0,8,41,42,FF,01,00,01,EC,00,
1819455,000001B4,false,Rx,0,8,00,D0,E2,FE,04,32,FE,9D,
1847958,000001A6,false,Rx,0,8,00,00,00,00,00,00,28,F8,
1859729,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
1864803,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
1866006,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1869874,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1871087,0000019E,false,Rx,0,8,00,E0,0F,FC,FE,00,00,8B,
1872313,000001A0,false,Rx,0,8,00,80,00,C0,00,14,00,F6,
1876538,000000C8,false,Rx,0,6,46,FF,9C,00,00,5C,00,00,
1879601,000000D7,false,Rx,0,2,27,FF,00,00,00,00,00,00,
1889906,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
1892724,00000130,false,Rx,0,5,45,43,21,8F,87,00,00,00,
1893391,000000C0,false,Rx,0,2,F4,FF,00,00,00,00,00,00,
1894288,00000349,false,Rx,0,5,17,0C,75,0A,00,00,00,00,
1896173,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1913782,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
1918647,000004C1,false,Rx,0,8,56,52,FE,01,FF,FF,FF,FF,
1919829,000001B4,false,Rx,0,8,00,D0,E2,F0,04,32,FE,8F,
1945987,000001D2,false,Rx,0,5,D2,0C,8F,C0,F0,00,00,00,
1948055,000001A6,false,Rx,0,8,00,00,00,00,00,00,B8,F9,
1964808,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1966033,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1969901,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1971114,000001A0,false,Rx,0,8,00,80,00,B0,00,14,50,37,
1971797,000001FB,false,Rx,0,2,F4,FF,00,00,00,00,00,00,
1989907,000001D0,false,Rx,0,8,3C,76,6E,C3,9C,9E,CD,82,
1992930,00000130,false,Rx,0,5,45,43,21,8F,98,00,00,00,
1996449,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
2007491,000004D6,false,Rx,0,8,60,42,FF,FF,FF,FF,FF,FF,
2013808,000001E7,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
2019317,000001B4,false,Rx,0,8,00,D0,E2,F1,04,32,FE,90,
2047956,000001A6,false,Rx,0,8,00,00,00,00,00,00,48,FB,
2058834,000002CA,false,Rx,0,2,93,FF,00,00,00,00,00,00,
2059953,000000C4,false,Rx,0,7,46,FF,FC,00,00,FF,F1,00,
2064814,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
2066008,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
2068953,000005C0,false,Rx,0,8,04,00,32,FF,FF,FF,F0,FF,
2070210,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2071414,0000019E,false,Rx,0,8,00,E0,1F,FC,FE,00,00,9B,
2072642,000001A0,false,Rx,0,8,00,80,00,C0,00,14,A0,97,
