Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1912308,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1912533,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1912761,000001A0,false,Rx,0,8,00,80,00,00,80,00,A8,4B,
1912993,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1913438,000001A6,false,Rx,0,8,00,00,00,00,00,00,90,F4,
1913443,000000C8,false,Rx,0,6,3E,03,7C,00,00,1C,00,00,
1917637,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1917644,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1917877,000001D0,false,Rx,0,8,3C,76,08,C3,00,00,CD,82,
1918101,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
1918511,000000AA,false,Rx,0,8,6C,3E,FE,00,00,00,84,00,
1918743,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1918974,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1919198,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1922092,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1922097,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1928426,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
1928651,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1928893,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1929118,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1931793,000000B6,false,Rx,0,5,0B,0B,80,00,C8,00,00,00,
1932025,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1932248,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1932473,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1932899,000001A0,false,Rx,0,8,00,80,00,00,80,00,B8,5B,
1933124,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1938377,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
1938631,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1938867,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1939093,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1941955,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1948380,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
1948605,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1948844,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1949069,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1949480,00000310,false,Rx,0,7,75,2D,BC,2C,01,3F,23,00,
1951972,000000B6,false,Rx,0,5,0C,0C,80,00,C8,00,00,00,
1952196,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1952422,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1952647,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1952881,000001A0,false,Rx,0,8,00,80,00,00,80,00,C8,6B,
1953106,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1958410,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
1958649,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1958897,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1959123,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1961984,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1962208,000001D2,false,Rx,0,5,E1,0C,8F,50,F0,00,00,00,
1967516,00000480,false,Rx,0,8,17,42,FD,FF,FF,FF,FF,FF,
1968381,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
1968632,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1968896,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1969129,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1971841,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
1972066,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1972291,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1972516,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1972743,000001A0,false,Rx,0,8,00,80,00,00,80,00,D8,7B,
1972975,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1978433,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
1978675,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1978953,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1979187,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1981847,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1983983,00000130,false,Rx,0,5,00,0E,D0,0F,76,00,00,00,
1988356,000000AA,false,Rx,0,8,6A,3C,FE,00,00,00,84,00,
1988769,000000A8,false,Rx,0,8,0C,0E,21,E0,21,1F,0F,04,
1989034,000000A9,false,Rx,0,8,F7,0E,79,DF,1D,C7,E0,21,
1989040,000000BA,false,Rx,0,7,03,FF,0F,00,00,5B,8E,00,
1991911,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
1992136,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
1992360,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1992586,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
1992816,000001A0,false,Rx,0,8,00,80,00,00,80,00,E8,8B,
1993048,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
1998520,000000AA,false,Rx,0,8,5E,30,FE,00,00,00,84,00,
1998756,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
1998987,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
1999212,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
2001890,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
2008501,000000AA,false,Rx,0,8,60,32,FE,00,00,00,84,00,
2008729,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
2008962,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
2009186,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
2011867,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
2012092,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
2012317,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2012544,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
2012788,000001A0,false,Rx,0,8,00,80,00,00,80,00,08,AA,
2013050,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
2013312,000001A6,false,Rx,0,8,00,00,00,00,00,00,20,F6,
2017516,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
2017753,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
2018012,000001D0,false,Rx,0,8,3C,76,08,C3,00,00,CD,82,
2018018,00000332,false,Rx,0,2,61,82,00,00,00,00,00,00,
2018428,000000AA,false,Rx,0,8,62,34,FE,00,00,00,84,00,
2018653,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
2018893,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
2019119,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
2022018,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
2022024,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
2028447,000000AA,false,Rx,0,8,64,36,FE,00,00,00,84,00,
2028672,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
2028911,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
2029135,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
2031811,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
2032043,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
2032267,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2032678,0000019E,false,Rx,0,8,00,EA,DF,FC,FE,61,00,C7,
2032919,000001A0,false,Rx,0,8,00,80,00,00,80,00,18,BA,
2033144,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
2038459,000000AA,false,Rx,0,8,66,38,FE,00,00,00,84,00,
2038688,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
2038925,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
2039150,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
2042013,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
2045256,000001FB,false,Rx,0,2,F4,FF,00,00,00,00,00,00,
2048488,000000AA,false,Rx,0,8,68,3A,FE,00,00,00,84,00,
2048720,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
2048952,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
2049177,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
2049400,00000497,false,Rx,0,8,29,52,FF,FF,FF,FF,FF,FF,
2051903,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
2052127,000000C4,false,Rx,0,7,42,03,FC,00,00,FF,F1,00,
