Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3253802,000000A8,false,Rx,0,8,A4,02,FA,00,00,0D,CF,22,
3254038,000000A9,false,Rx,0,8,A0,02,A0,5F,11,D9,0F,FA,
3254284,000000AA,false,Rx,0,8,91,E2,0F,00,00,00,F4,00,
3259721,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3259974,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
3260155,000000B6,false,Rx,0,5,44,05,80,00,08,00,00,00,
3260433,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
3260690,000001A0,false,Rx,0,8,00,80,00,C0,FF,0F,50,42,
3260949,000002B2,false,Rx,0,8,00,00,00,00,30,00,00,04,
3263793,000000A8,false,Rx,0,8,A5,03,FA,00,00,0D,CF,22,
3264025,000000A9,false,Rx,0,8,A1,03,A0,5F,11,D9,0F,FA,
3264249,000000AA,false,Rx,0,8,92,E3,0F,00,00,00,F4,00,
3269646,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3271130,000001FB,false,Rx,0,2,FB,FF,00,00,00,00,00,00,
3273798,000000A8,false,Rx,0,8,A6,04,FA,00,00,0D,CF,22,
3274029,000000A9,false,Rx,0,8,A2,04,A0,5F,11,D9,0F,FA,
3274264,000000AA,false,Rx,0,8,93,E4,0F,00,00,00,F4,00,
3278227,000003AC,false,Rx,0,2,FE,CF,00,00,00,00,00,00,
3279630,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
3279887,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
3280080,000000B6,false,Rx,0,5,45,06,80,00,08,00,00,00,
3280336,0000019E,false,Rx,0,8,00,EA,9F,FC,FE,63,00,89,
3280593,000001A0,false,Rx,0,8,00,80,00,C0,FF,0F,60,52,
3280851,000002B2,false,Rx,0,8,00,00,00,00,30,00,00,04,
3283779,000000A8,false,Rx,0,8,A7,05,FA,00,00,0D,CF,22,
