Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2027992,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2028249,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2028430,000000B6,false,Rx,0,5,4A,0B,80,00,08,00,00,00,
2028708,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
2028965,000001A0,false,Rx,0,8,00,80,00,C0,FF,12,B0,A5,
2029223,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
2036997,000000A8,false,Rx,0,8,FB,58,FD,00,00,0D,CF,20,
2037227,000000A9,false,Rx,0,8,A1,08,9A,2F,11,B7,5F,FD,
2037462,000000AA,false,Rx,0,8,58,B8,00,00,00,00,F4,00,
2037974,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2042774,00000130,false,Rx,0,5,00,00,D0,0F,97,00,00,00,
2047002,000000A8,false,Rx,0,8,FC,59,FD,00,00,0D,CF,20,
2047221,000000A9,false,Rx,0,8,A2,09,9A,2F,11,B7,5F,FD,
2047467,000000AA,false,Rx,0,8,59,B9,00,00,00,00,F4,00,
2048080,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2048327,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2048507,000000B6,false,Rx,0,5,4B,0C,80,00,08,00,00,00,
2048675,00000194,false,Rx,0,4,F4,F7,00,FC,00,00,00,00,
2048908,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
2049164,000001A0,false,Rx,0,8,00,80,00,A0,FF,12,C0,95,
2049432,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
2056983,000000A8,false,Rx,0,8,FD,5A,FD,00,00,0D,CF,20,
2057215,000000A9,false,Rx,0,8,A3,0A,9A,2F,11,B7,5F,FD,
2057450,000000AA,false,Rx,0,8,5A,BA,00,00,00,00,F4,00,
2057996,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2066983,000000A8,false,Rx,0,8,FE,5B,FD,00,00,0D,CF,20,
2067214,000000A9,false,Rx,0,8,A4,0B,9A,2F,11,B7,5F,FD,
2067449,000000AA,false,Rx,0,8,5B,BB,00,00,00,00,F4,00,
2067685,000001D0,false,Rx,0,8,41,3C,04,C6,00,00,0D,A9,
2067920,000000C4,false,Rx,0,7,51,FF,FD,00,00,FF,F1,00,
2068167,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2068348,000000B6,false,Rx,0,5,4C,0D,80,00,08,00,00,00,
2068604,0000019E,false,Rx,0,8,00,EA,AF,FC,FE,63,00,99,
