Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12310947,000000A9,false,Rx,0,8,F7,55,A0,0F,32,A0,6F,07,
12311178,000000AA,false,Rx,0,8,2F,05,FA,00,00,00,84,00,
12313695,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12317602,00000242,false,Rx,0,5,CC,FC,FF,FF,FF,00,00,00,
12320395,000000A8,false,Rx,0,8,99,06,FA,00,FA,F1,03,00,
12320620,000000A9,false,Rx,0,8,F8,56,A0,0F,32,A0,6F,07,
12320843,000000AA,false,Rx,0,8,30,06,FA,00,00,00,84,00,
12321439,000001D0,false,Rx,0,8,3B,FF,41,C3,00,00,CD,A6,
12323585,000000B6,false,Rx,0,5,08,08,80,00,C8,00,00,00,
12323809,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12324033,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
12324266,0000019E,false,Rx,0,8,00,EA,3F,FC,FE,20,00,E5,
12324490,000001A0,false,Rx,0,8,00,80,00,00,80,00,88,2B,
12324714,000002B2,false,Rx,0,8,00,00,00,00,0F,80,00,04,
12325125,00000480,false,Rx,0,8,12,02,FD,FF,FF,FF,FF,FF,
12330618,000000A8,false,Rx,0,8,9A,07,FA,00,FA,F1,03,00,
12330842,000000A9,false,Rx,0,8,F9,57,A0,0F,32,A0,6F,07,
12331065,000000AA,false,Rx,0,8,31,07,FA,00,00,00,84,00,
12333681,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12339223,00000130,false,Rx,0,5,41,43,01,1F,97,00,00,00,
12340551,000000A8,false,Rx,0,8,9A,08,FA,00,FA,F0,03,00,
12340779,000000A9,false,Rx,0,8,FA,58,A0,0F,32,A0,6F,07,
12341002,000000AA,false,Rx,0,8,32,08,FA,00,00,00,84,00,
12343617,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
12343841,000000C4,false,Rx,0,7,30,0A,FC,00,00,FF,F1,00,
12344065,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
