Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2131212,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
2134213,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2139142,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
2139367,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
2139592,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
2139829,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
2144185,000000B6,false,Rx,0,5,09,09,80,00,C8,00,00,00,
2144410,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
2144635,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
2144872,0000019E,false,Rx,0,8,00,E8,5F,FC,FE,00,00,E3,
2145098,000001A0,false,Rx,0,8,00,80,00,40,01,14,90,08,
2145323,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
2149126,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
2149351,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
2149577,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
2151282,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
