Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1250039,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1252142,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1252367,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1252592,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1252831,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1259876,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
1260104,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1260329,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1260554,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1260793,000001A0,false,Rx,0,8,00,80,00,40,01,17,00,7A,
1261018,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1261243,000004A9,false,Rx,0,8,30,42,FF,FF,FF,FF,FF,FF,
1262224,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1262448,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1262677,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1262909,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1269767,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1272251,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1272476,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1272706,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1272939,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1279808,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
1280037,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1280262,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1280488,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1280714,000001A0,false,Rx,0,8,00,80,00,40,01,17,10,8A,
1280947,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1281172,000000C8,false,Rx,0,6,38,08,DC,00,00,5C,00,00,
1282155,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1282380,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1282606,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1282863,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1286668,000001D0,false,Rx,0,8,3C,76,6C,C3,9C,9E,CD,82,
1289721,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1292208,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
1292433,000000A8,false,Rx,0,8,07,09,21,E0,21,1F,0F,04,
1292665,000000A9,false,Rx,0,8,F2,09,79,DF,1D,C7,E0,21,
1292896,000000BA,false,Rx,0,7,03,FF,0F,00,00,56,89,00,
1299768,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
1300004,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1300228,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1300452,0000019E,false,Rx,0,8,00,E8,EF,FC,FE,00,00,74,
1300680,000001A0,false,Rx,0,8,00,80,00,60,01,17,20,BA,
1300912,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1301138,000001A6,false,Rx,0,8,00,00,00,00,00,00,70,F6,
1302119,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
1302344,000000A8,false,Rx,0,8,08,0A,21,E0,21,1F,0F,04,
1302570,000000A9,false,Rx,0,8,F3,0A,79,DF,1D,C7,E0,21,
1302809,000000BA,false,Rx,0,7,03,FF,0F,00,00,57,8A,00,
1309729,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1312231,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
1312456,000000A8,false,Rx,0,8,09,0B,21,E0,21,1F,0F,04,
1312688,000000A9,false,Rx,0,8,F4,0B,79,DF,1D,C7,E0,21,
1312919,000000BA,false,Rx,0,7,03,FF,0F,00,00,58,8B,00,
1317262,000001B4,false,Rx,0,8,00,D0,E2,FC,44,32,FE,DB,
1319651,000000B6,false,Rx,0,5,03,03,80,00,C8,00,00,00,
1319886,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1320111,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1320521,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
1320754,000001A0,false,Rx,0,8,00,80,00,60,01,14,30,C7,
1320985,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1322154,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
1322378,000000A8,false,Rx,0,8,0A,0C,21,E0,21,1F,0F,04,
1322603,000000A9,false,Rx,0,8,F5,0C,79,DF,1D,C7,E0,21,
1322845,000000BA,false,Rx,0,7,03,FF,0F,00,00,59,8C,00,
1329845,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1332134,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1332359,000000A8,false,Rx,0,8,0B,0D,21,E0,21,1F,0F,04,
1332583,000000A9,false,Rx,0,8,F6,0D,79,DF,1D,C7,E0,21,
1332821,000000BA,false,Rx,0,7,03,FF,0F,00,00,5A,8D,00,
1339651,000000B6,false,Rx,0,5,04,04,80,00,C8,00,00,00,
1339888,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1340298,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1340557,0000019E,false,Rx,0,8,00,E8,0F,FC,FE,00,00,93,
