Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
472854,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
473080,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
473304,000001A0,false,Rx,0,8,00,80,00,60,01,14,C0,58,
473528,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
473760,000001A6,false,Rx,0,8,00,00,00,00,00,00,F0,FC,
479342,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
479570,000000A8,false,Rx,0,8,FD,00,21,E0,21,1F,0F,04,
479809,000000A9,false,Rx,0,8,E9,00,79,DF,1D,C7,E0,21,
480032,000000BA,false,Rx,0,7,03,FF,0F,00,00,4D,80,00,
482324,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
489325,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
489549,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
489788,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
490013,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
491180,000001B4,false,Rx,0,8,00,D0,E2,FB,44,32,FE,DA,
492347,000000B6,false,Rx,0,5,0D,0D,80,00,C8,00,00,00,
492571,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
492811,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
493036,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
493261,000001A0,false,Rx,0,8,00,80,00,40,01,14,D0,48,
493486,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
499371,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
499600,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
499841,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
500066,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
502363,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
509371,000000AA,false,Rx,0,8,60,56,07,00,B8,0B,94,00,
509595,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
509830,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
510055,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
512351,000000B6,false,Rx,0,5,0E,0E,80,00,C8,00,00,00,
512576,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
512809,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
513034,0000019E,false,Rx,0,8,00,E8,CF,FC,FE,00,00,54,
513259,000001A0,false,Rx,0,8,00,80,00,60,01,14,E0,78,
513483,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
518068,00000130,false,Rx,0,5,45,43,21,8F,44,00,00,00,
519470,000000AA,false,Rx,0,8,62,58,07,00,B8,0B,94,00,
519712,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
520025,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
520030,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
522539,000000C4,false,Rx,0,7,45,08,FC,00,00,FF,F1,00,
