Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
333619,0000031A,false,Rx,0,2,FD,FF,00,00,00,00,00,00,
334800,000000A8,false,Rx,0,8,41,CD,02,D0,02,F0,03,02,
334805,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
335263,000000A9,false,Rx,0,8,01,1D,4E,DF,14,4E,9F,0B,
335268,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
335492,000000AA,false,Rx,0,8,AD,DD,02,00,30,0E,80,64,
335909,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
336132,0000019E,false,Rx,0,8,00,E0,AF,FC,FE,00,00,2C,
336357,000001A0,false,Rx,0,8,00,80,00,00,00,14,00,36,
336581,000001B5,false,Rx,0,6,00,FF,02,00,88,FF,00,00,
336812,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
344582,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
344815,000000A8,false,Rx,0,8,52,DE,02,D0,02,F0,03,02,
346438,000000A9,false,Rx,0,8,03,1E,4E,DF,14,4E,9F,0B,
346443,000000AA,false,Rx,0,8,AA,DE,02,00,2C,0E,80,64,
346684,00000130,false,Rx,0,5,45,43,21,8F,33,00,00,00,
354807,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
355031,000000A8,false,Rx,0,8,44,D0,02,D0,02,F0,03,02,
355256,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
355480,000000A9,false,Rx,0,8,15,10,4E,EF,14,4E,AF,0B,
355705,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
355935,000000AA,false,Rx,0,8,9C,D0,02,00,2C,0E,80,64,
356164,0000019E,false,Rx,0,8,00,E0,BF,FC,FE,00,00,3C,
356407,000001A0,false,Rx,0,8,00,80,00,C0,FF,14,10,07,
356650,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
358550,00000335,false,Rx,0,8,00,DC,58,4E,35,96,64,3A,
364653,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
364883,000000A8,false,Rx,0,8,45,D1,02,D0,02,F0,03,02,
366528,000000A9,false,Rx,0,8,16,11,4E,EF,14,4E,AF,0B,
366533,000000AA,false,Rx,0,8,9D,D1,02,00,2C,0E,80,64,
374506,000000B6,false,Rx,0,5,02,02,80,00,C8,00,00,00,
374734,000000A8,false,Rx,0,8,56,D2,02,E0,02,F0,03,02,
374965,000000C4,false,Rx,0,7,2B,0A,FC,00,00,FF,F1,00,
375190,000000A9,false,Rx,0,8,07,12,4E,EF,14,4E,9F,0B,
375597,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
375831,000000AA,false,Rx,0,8,9A,D2,02,00,28,0E,80,64,
376055,0000019E,false,Rx,0,8,00,E0,BF,FC,FE,00,00,3C,
376283,000001A0,false,Rx,0,8,00,80,00,00,00,11,20,53,
376507,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
